slug,canonical_slug,aliases,name,active,product_count,brand_review_count,brand_reviews_available,order_volume_label,order_volume_numeric,order_volume_tier,years_on_noths,months_on_noths,tenure_label,location,returns_address_full,brand_url,products_url,affiliate_url,reviews_per_1k_orders
cottonsbeauty,cottonsbeauty,,Cottons Jewellery Silver & Gems,True,2,111,True,,0,<10,16,,16 years,"Cambs., GB",,https://www.notonthehighstreet.com/partners/cottonsbeauty,https://www.notonthehighstreet.com/partners/cottonsbeauty/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcottonsbeauty,0.0
coultura,coultura,,Coultura,True,52,8,True,,0,<10,4,,4 years,"York, GB",,https://www.notonthehighstreet.com/partners/coultura,https://www.notonthehighstreet.com/partners/coultura/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcoultura,0.0
cove,cove,,Cove,True,55,62,True,,0,<10,13,,13 years,"Saffron Walden, GB",,https://www.notonthehighstreet.com/partners/cove,https://www.notonthehighstreet.com/partners/cove/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcove,0.0
crackcookies,crackcookies,,Crack Cookies,True,4,0,True,,0,<10,0,0,,"London, GB",,https://www.notonthehighstreet.com/partners/crackcookies,https://www.notonthehighstreet.com/partners/crackcookies/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcrackcookies,0.0
crackingnuts,crackingnuts,,Cracking Nuts,True,21,83,True,,0,<10,9,,9 years,"Uk Mainland, GB",,https://www.notonthehighstreet.com/partners/crackingnuts,https://www.notonthehighstreet.com/partners/crackingnuts/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcrackingnuts,0.0
craftyourown,craftyourown,,Craft Your Own,True,8,506,True,,0,<10,9,,9 years,"Suffolk, GB",,https://www.notonthehighstreet.com/partners/craftyourown,https://www.notonthehighstreet.com/partners/craftyourown/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcraftyourown,0.0
thecraftybrewingco,thecraftybrewingco,,Crafty Brewing,True,4,12,True,,0,<10,3,,3 years,"Godalming, GB",,https://www.notonthehighstreet.com/partners/thecraftybrewingco,https://www.notonthehighstreet.com/partners/thecraftybrewingco/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthecraftybrewingco,0.0
craftyjezebels,craftyjezebels,,Crafty Jezebels,True,3,0,True,,0,<10,1,,1 year,"London, GB",,https://www.notonthehighstreet.com/partners/craftyjezebels,https://www.notonthehighstreet.com/partners/craftyjezebels/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcraftyjezebels,0.0
creasians,creasians,,Creäsians,True,0,0,True,,0,<10,3,,3 years,,,https://www.notonthehighstreet.com/partners/creasians,https://www.notonthehighstreet.com/partners/creasians/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcreasians,0.0
crustyjugglerrum,crustyjugglerrum,,Crusty Juggler Rum,True,3,0,True,,0,<10,1,,1 year,"Cornwall, GB",,https://www.notonthehighstreet.com/partners/crustyjugglerrum,https://www.notonthehighstreet.com/partners/crustyjugglerrum/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcrustyjugglerrum,0.0
crwst,crwst,,Crwst,True,16,6,True,,0,<10,2,,2 years,"Dyfed, GB",,https://www.notonthehighstreet.com/partners/crwst,https://www.notonthehighstreet.com/partners/crwst/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcrwst,0.0
cubandgrey,cubandgrey,,Cub & Grey,True,36,1,True,,0,<10,3,,3 years,"Worcestershire, GB",,https://www.notonthehighstreet.com/partners/cubandgrey,https://www.notonthehighstreet.com/partners/cubandgrey/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcubandgrey,0.0
cubwear,cubwear,,Cubwear,True,12,8,True,,0,<10,4,,4 years,"Shefford, GB",,https://www.notonthehighstreet.com/partners/cubwear,https://www.notonthehighstreet.com/partners/cubwear/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcubwear,0.0
cuffandco,cuffandco,,Cuff & Co.,True,20,1,True,,0,<10,0,9,9 months,"West Sussex, GB",,https://www.notonthehighstreet.com/partners/cuffandco,https://www.notonthehighstreet.com/partners/cuffandco/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcuffandco,0.0
cuppashanti,cuppashanti,,Cuppashanti,True,7,0,True,,0,<10,1,,1 year,"Bradley Stoke, , GB",,https://www.notonthehighstreet.com/partners/cuppashanti,https://www.notonthehighstreet.com/partners/cuppashanti/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcuppashanti,0.0
thebugclub,thebugclub,,Curated Studio,True,356,8,True,,0,<10,4,,4 years,"Runcorn, GB",,https://www.notonthehighstreet.com/partners/thebugclub,https://www.notonthehighstreet.com/partners/thebugclub/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthebugclub,0.0
cusscard,cusscard,,Cusscard,True,43,0,True,,0,<10,2,,2 years,"Derby, GB",,https://www.notonthehighstreet.com/partners/cusscard,https://www.notonthehighstreet.com/partners/cusscard/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcusscard,0.0
cutclassics,cutclassics,,Cut Classics,True,4,0,True,,0,<10,3,,3 years,"Monmouth, GB",,https://www.notonthehighstreet.com/partners/cutclassics,https://www.notonthehighstreet.com/partners/cutclassics/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcutclassics,0.0
cutelittlegifts,cutelittlegifts,,Cute Little Gifts,True,45,1,True,,0,<10,0,0,,"Milton Keynes, GB",,https://www.notonthehighstreet.com/partners/cutelittlegifts,https://www.notonthehighstreet.com/partners/cutelittlegifts/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcutelittlegifts,0.0
daisyvjewellery,daisyvjewellery,,DAISYV Jewellery,True,8,1,True,,0,<10,4,,4 years,"Wiltshire, GB",,https://www.notonthehighstreet.com/partners/daisyvjewellery,https://www.notonthehighstreet.com/partners/daisyvjewellery/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdaisyvjewellery,0.0
deafidentity,deafidentity,,DEAF IDENTITY,True,16,0,True,,0,<10,1,,1 year,"West Yorkshire, GB",,https://www.notonthehighstreet.com/partners/deafidentity,https://www.notonthehighstreet.com/partners/deafidentity/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdeafidentity,0.0
decofloradesigns,decofloradesigns,,DECOFLORA DESIGNS,True,81,0,True,,0,<10,0,0,,"Workington, GB",,https://www.notonthehighstreet.com/partners/decofloradesigns,https://www.notonthehighstreet.com/partners/decofloradesigns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdecofloradesigns,0.0
deservedit,deservedit,,DESERVEDit,True,2,0,True,,0,<10,3,,3 years,"East Sussex, GB",,https://www.notonthehighstreet.com/partners/deservedit,https://www.notonthehighstreet.com/partners/deservedit/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdeservedit,0.0
diyterrariums,diyterrariums,,DIY Terrariums,True,13,4,True,,0,<10,3,,3 years,"Selby, GB",,https://www.notonthehighstreet.com/partners/diyterrariums,https://www.notonthehighstreet.com/partners/diyterrariums/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdiyterrariums,0.0
dograze,dograze,,DOGraze,True,29,89,True,,0,<10,4,,4 years,"County, GB",,https://www.notonthehighstreet.com/partners/dograze,https://www.notonthehighstreet.com/partners/dograze/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdograze,0.0
doseofrose,doseofrose,,DOSE of ROSE Jewellery,True,16,1653,True,,0,<10,14,,14 years,"Warwickshire, GB",,https://www.notonthehighstreet.com/partners/doseofrose,https://www.notonthehighstreet.com/partners/doseofrose/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdoseofrose,0.0
drucebox,drucebox,,DRUCEBOX,True,2,12,True,,0,<10,4,,4 years,"Dorset, GB",,https://www.notonthehighstreet.com/partners/drucebox,https://www.notonthehighstreet.com/partners/drucebox/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdrucebox,0.0
daintylondon,daintylondon,,Dainty London,True,33,0,True,,0,<10,5,,5 years,"Chelmsford, GB",,https://www.notonthehighstreet.com/partners/daintylondon,https://www.notonthehighstreet.com/partners/daintylondon/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdaintylondon,0.0
daliasproducts,daliasproducts,,Dalia's Products,True,15,0,True,,0,<10,1,,1 year,"Suffolk, GB",,https://www.notonthehighstreet.com/partners/daliasproducts,https://www.notonthehighstreet.com/partners/daliasproducts/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdaliasproducts,0.0
dancys,dancys,,Dancys,True,34,21,True,,0,<10,12,,12 years,"Lowestoft, GB",,https://www.notonthehighstreet.com/partners/dancys,https://www.notonthehighstreet.com/partners/dancys/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdancys,0.0
darinmountartwork,darinmountartwork,,Darin Mount Artwork,True,15,20,True,,0,<10,8,,8 years,"Cambridgeshire, GB",,https://www.notonthehighstreet.com/partners/darinmountartwork,https://www.notonthehighstreet.com/partners/darinmountartwork/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdarinmountartwork,0.0
daughtersoftheganges,daughtersoftheganges,,Daughters of the Ganges,True,12,0,True,,0,<10,3,,3 years,"London, GB",,https://www.notonthehighstreet.com/partners/daughtersoftheganges,https://www.notonthehighstreet.com/partners/daughtersoftheganges/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdaughtersoftheganges,0.0
davidlowtherart,davidlowtherart,,David Lowther Art,True,14,0,True,,0,<10,4,,4 years,"Shefford, GB",,https://www.notonthehighstreet.com/partners/davidlowtherart,https://www.notonthehighstreet.com/partners/davidlowtherart/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdavidlowtherart,0.0
dazzleandfizz,dazzleandfizz,,Dazzle and Fizz,True,5,0,True,,0,<10,8,,8 years,"Surrey, GB",,https://www.notonthehighstreet.com/partners/dazzleandfizz,https://www.notonthehighstreet.com/partners/dazzleandfizz/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdazzleandfizz,0.0
deathbytea,deathbytea,,Death by Tea,True,24,216,True,,0,<10,13,,13 years,"Sheffield, GB",,https://www.notonthehighstreet.com/partners/deathbytea,https://www.notonthehighstreet.com/partners/deathbytea/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdeathbytea,0.0
debbiemacphersonatelier,debbiemacphersonatelier,,Debbie MacPherson Atelier,True,20,96,True,,0,<10,17,,17 years,"Devon, GB",,https://www.notonthehighstreet.com/partners/debbiemacphersonatelier,https://www.notonthehighstreet.com/partners/debbiemacphersonatelier/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdebbiemacphersonatelier,0.0
deborahchampion,deborahchampion,,Deborah Champion,True,6,41,True,,0,<10,12,,12 years,"Oxfordshire , GB",,https://www.notonthehighstreet.com/partners/deborahchampion,https://www.notonthehighstreet.com/partners/deborahchampion/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdeborahchampion,0.0
deborahwrenceramics,deborahwrenceramics,,Deborah Wren Ceramics,True,20,0,True,,0,<10,3,,3 years,"Rye, GB",,https://www.notonthehighstreet.com/partners/deborahwrenceramics,https://www.notonthehighstreet.com/partners/deborahwrenceramics/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdeborahwrenceramics,0.0
decafnation,decafnation,,Decaf Nation,True,7,0,True,,0,<10,0,9,9 months,"Poole, GB",,https://www.notonthehighstreet.com/partners/decafnation,https://www.notonthehighstreet.com/partners/decafnation/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdecafnation,0.0
decoupe,decoupe,,Decoupe,True,50,0,True,,0,<10,0,0,,"Southampton, GB",,https://www.notonthehighstreet.com/partners/decoupe,https://www.notonthehighstreet.com/partners/decoupe/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdecoupe,0.0
deelyndesign,deelyndesign,,DeeLyn :: Design,True,9,0,True,,0,<10,3,,3 years,"Liverpool, GB",,https://www.notonthehighstreet.com/partners/deelyndesign,https://www.notonthehighstreet.com/partners/deelyndesign/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdeelyndesign,0.0
daftdesignandfreshthinking,daftdesignandfreshthinking,,Design And Fresh Thinking,True,3,285,True,,0,<10,11,,11 years,"Greater Manchester, GB",,https://www.notonthehighstreet.com/partners/daftdesignandfreshthinking,https://www.notonthehighstreet.com/partners/daftdesignandfreshthinking/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdaftdesignandfreshthinking,0.0
digtheearth,digtheearth,,Dig The Earth,True,77,415,True,,0,<10,15,,15 years,"West Yorkshire, GB",,https://www.notonthehighstreet.com/partners/digtheearth,https://www.notonthehighstreet.com/partners/digtheearth/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdigtheearth,0.0
dinkidonki,dinkidonki,,Dinki Donki,True,7,6,True,,0,<10,5,,5 years,"Derbyshire, GB",,https://www.notonthehighstreet.com/partners/dinkidonki,https://www.notonthehighstreet.com/partners/dinkidonki/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdinkidonki,0.0
dinkit,dinkit,,Dinkit,True,77,162,True,,0,<10,12,,12 years,"Buckinghamshire, GB",,https://www.notonthehighstreet.com/partners/dinkit,https://www.notonthehighstreet.com/partners/dinkit/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdinkit,0.0
dionfinejewellery,dionfinejewellery,,Dione Fine Jewellery,True,7,0,True,,0,<10,3,,3 years,"Surrey, GB",,https://www.notonthehighstreet.com/partners/dionfinejewellery,https://www.notonthehighstreet.com/partners/dionfinejewellery/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdionfinejewellery,0.0
dirtbag,dirtbag,,Dirtbag,True,11,2,True,,0,<10,0,0,,"Kettering, GB",,https://www.notonthehighstreet.com/partners/dirtbag,https://www.notonthehighstreet.com/partners/dirtbag/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdirtbag,0.0
discoveraya,discoveraya,,Discover AYA,True,15,0,True,,0,<10,0,0,,"Bath, GB",,https://www.notonthehighstreet.com/partners/discoveraya,https://www.notonthehighstreet.com/partners/discoveraya/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdiscoveraya,0.0
diversehampers,diversehampers,,Diverse Hampers,True,2,46,True,,0,<10,16,,16 years,"Somerset, GB",,https://www.notonthehighstreet.com/partners/diversehampers,https://www.notonthehighstreet.com/partners/diversehampers/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdiversehampers,0.0
djunastudios,djunastudios,,Djuna Studios,True,26,0,True,,0,<10,0,0,,"Orpington, GB",,https://www.notonthehighstreet.com/partners/djunastudios,https://www.notonthehighstreet.com/partners/djunastudios/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdjunastudios,0.0
